text	label
AstraZeneca : les pompiers des Bouches-du-Rhône suspendent la vaccination de leur personnel - https://t.co/Xgw8rYJeNl https://t.co/sfSQOItLI2	3
Inauguration du nv centre de vaccination de l’ouest lyonnais ! Merci aux équipes des cliniques de la sauvegarde et du Val d’ouest pour ce partenariat 🙏 https://t.co/5NBeo3QpyH	1
Jalandhar administration augments vaccination capacity to 6000 da https://t.co/syJDFB9S7q	3
"La date du lancement de la vaccination en #RDC officiellement reportée, en attendant les résultats des investigations en cours.
@MinSanteRDC @Pev_rdcongo @OMSRDCONGO https://t.co/lJaNOPRAdb"	3
#RDC: Astrazeneca: la #RDC reporte le lancement de la vaccination (Officiel) via @actualitecd  @MnctvC @Congoprofond1 https://t.co/9PwLRSIARp	3
"Les #sapeurspompiers font le boulot de la @PoliceNationale pour les #IVP, des #AmbulanciersPrivés avec les carences, des ascensoristes, des sociétés de téléalarme et maintenant celui des médecins et des pharmaciens avec la vaccination ! 
Vous êtes sérieux @AllioneFNSPF !"	1
"Vaccination ""Super Site"" Opens March 15! https://t.co/7UIIWZG8sZ https://t.co/MPeakEv3Xw"	1
Avec les assouplissements à venir, il va encore il y avoir de nombreux cas. Avec la vaccination de la population à risque ce sont les hospitalisations qui va falloir surveiller. Les décès quant à eux restent bas et ne remontent plus  https://t.co/p9pLmp18lv via @rtbfinfo	1
Il serait temps de prendre exemple sur le pays le plus en avance contre la Covid.                                               En Israël, la situation se complique pour les soignants qui refusent la vaccination via @franceinter https://t.co/CS2ubhS9zY	1
Campagne de vaccination, sauvons des vies... https://t.co/PqFETlMonA	1
"VACCINATION DES POLICIERS :
ALLIANCE «  rappelle » l’urgence au ministre !
Le 12 janvier dernier , nous alertions le Ministre de l’interieur sur la différence de traitement pour   la vaccination des policiers 
Les policiers n’étaient  pas considérés « prioritaires » ! https://t.co/IikK4J1T9P"	3
"#confidentielLCI 6h50 &amp; 7h50 @LaMatinaleLCI 
📺 le nouveau clip du gouvernement pour inciter à la vaccination. Et les slogans auxquels on a échappé :  «  vacciner Mamie, ça profite à tout le monde » ... « se vacciner aujourd’hui c’est pouvoir s’embrasser demain »"	4
"Yannick Jadot raconte n'importe quoi.

#vaccination #AstraZeneca #Pfizer"	2
"Le Cameroun a fait le choix de la vaccination volontaire et non obligatoire. Ceci me réjouis ! Le droit du citoyen à disposer de son corps comme il l'entend est respecté. BRAVO !
Maintenant accompagnons ce droit par le devoir d'accompagner l'État a respecter ses engagements. https://t.co/U2h6QQ4Tsn"	3
"J'aime la campagne, mais pas ""certains moyenâgeux"" qui y vivent :
Rejet de la #vaccination, des #masques et #gestesbarrieres, fière violation du #CouvreFeu, banderole #antimasque affichée sur un école, etc.
Vu tout ça je suis content de vivre en ville.
#Rhône 👎
#France
#COVID19"	1
La vaccination en pharmacie sera possible à partir de la semaine du 15 mars https://t.co/ToU7BMDEqF via @LObs	1
"La vaccination des soignants fait débat. C'est le cas à l'hôpital Saint-Camille de Bry-sur-Marne. Des soignants ont refusé de se faire vacciner. En conséquence, des médecins réclament la vaccination obligatoire de tous les soignants.

source :
https://t.co/0bx0bEdN3J https://t.co/Kqx5Br9Ctz"	3
"Les excellents Trey Parker et Matt Stone proposeront en mars “South ParQ Vaccination Special”, un nouvel épisode spécial de ""South Park"" sur le covid-19. Premières images du délire en perspective.
https://t.co/Tt1CrxMPPI"	4
@Qofficiel je propose Mireille Mathieu comme égérie française pour la vaccination 🤣🤣🤣 si elle est encore en vie !!!	3
"Vous imaginez Bruxelles ville hôte qui ne pourrait pas accueillir les 50.000 supporters X 3 ou 4 matchs dans un ""Eurostade"" flambant neuf à cause du covid19 et/ou de la vaccination déficiente... 
https://t.co/cKtldCCYun"	4
"#Covid19 | Le centre d’appel vaccination de l'#Ardèche change d’activité 📞 Les agents du Département qui appuient @Prefet07  ont pour nouvelle mission de rappeler les Ardéchois sur liste d’attente pour leur proposer un rdv #vaccination 🧪
➕ d'infos : https://t.co/Pm0L9UGjyc https://t.co/IEDzR6ncis"	1
Bassin minier : comment va se passer la vaccination des salariés « fragiles » https://t.co/69BnjOUm5F https://t.co/vua7otUhlI	3
Misinformation plagues Latino vaccination efforts https://t.co/k8bzVIFlYC	1
"📣Le personnel médical du conseil départemental a procédé à la vaccination des 17 résidents de la Marpa. Pascale Luguet, maire de Boé et Sophie Borderie, présidente du conseil départemental ont assisté à cette opération. @LotetGaronneAct #COVID19
https://t.co/21R7evszzY https://t.co/pIof789kHK"	1
Si la vaccination se faisait plus rapidement, les chiffres pourraient s'améliorer. Même les personnes de 90 ans habitant à leurs domicile n'arrivent pas à avoir un rendez vous	1
Je viens d’apprendre que le papillomavirus était transmis par les hommes, mais ils sont asymptomatiques et que la France ne commencent à vacciner les H que depuis très récemment alors que c’est la norme en Australie par exemple. La vaccination d’un H est parfois mm refusée en Fr.	1
Vaccination is a choice. Deuteronomy 30.19.	3
📆 04.03.21| Vous êtes médecin généraliste ou pharmacien à Bruxelles? Participez à notre séminaire online 💉 Sensibilisation à la vaccination: Comment accompagner les patients dans leur choix? https://t.co/G5nqukl8uv	1
"@doctolib comment annuler un rv de vaccination quand l’appli Doctolib ne le permet pas et que le Centre de Vaccination concerné me dit ne pas pouvoir s’en charger car il « n’a pas la main sur Doctolib ».
Merci de votre reponse urgente pour éviter gaspillage de dose #Pfizer"	3
"Jérôme Salomon reconnaît des difficultés dans la prise de rendez vous pour la vaccination du COVID.
Ça va alors...😡"	1
"#Facebook durcit ses règles de modération contre les #intox sur la vaccination

Le réseau social a annoncé lundi une série de mesures de soutien aux campagnes de vaccination contre le Covid-19, lesquelles s’appliqueront également à #Instagram

https://t.co/McF6PZmm2r"	3
"Atshazile ngale vaccination 
#vaccine"	3
Campagne de vaccination en Hauts-de-France, @xavierbertrand réclame les doses et le feu vert de l'Etat pour accélérer le processus. Le président exhorte l'Etat à considérer les élus locaux comme des partenaires pour réussir à vacciner des millions de personnes #directHDF	3
"On discute beaucoup de la campagne de vaccination canadienne en ce moment. Cet entretient avec le Dr Alan Bernstein dans le cadre du podcast de l' @IRPP est très informatif. Je recommande fortement. 

The global dimensions of Canada’s vaccine rollout : https://t.co/KSFte2PyRA"	3
"Voila une compagne de vaccination bien réussi et bien gérée.
Royaume-Uni : « Je suis vacciné, je suis aux anges ! » https://t.co/yOAme6jR5s #International via @LePoint"	1
"Pehle vaccination fir examination
#online_exams_only 
#OnlineExam_IsOurRight 
#Onlineexamsforclass9thand11th 
@DrRPNishank 
@PMOIndia 
@msisodia 
@ArvindKejriwal 
@TheAnuragTyagi 
@anubha1812 
@ShaktiP26117320 
@nidhiindiatv"	4
vaccination certificate on the tangel https://t.co/EGJmvyvSiS #IOTA #DLT #m2m	2
"[COVID-19] A partir de ce lundi 1er fév, pour prendre RDV dans un centre de #vaccination, un numéro unique est mis en place sur le département : 0805 690 821 
☑️Appels gratuits
☑️Du lundi au vendredi de 9h à 17h
De nouveaux créneaux rouvriront progressivement à partir du 14 fév. https://t.co/6EcAlNT21z"	1
"Exception culturelle : le monde entier accélère le rythme de vaccination. 

Nous : nous le ralentissons. Impossible n’est pas français ! 😱🇫🇷🐓😡

(Source : @Le_Figaro) https://t.co/9DovREFzv0"	1
"En Israël, la spectaculaire campagne de vaccination montre des signes d’efficacité encourageants

Réaction d'1 responsable politique espagnol: ""Nous n'avons pas les mêmes protocoles""

Il serait peut-être temps de protocole...et de responsables politiques

https://t.co/jm97dr1Uac"	1
C'est du grand n'importe quoi aujourd'hui entre la vaccination et les nouveaux cas de COVID, en plus il faut que j'y retourne demain	4
Révélation en plein débat du projet de loi état urgence sanitaire : Vaccination contre le Covid-19: une faille béante dans le secret médical - ⁦@Senat⁩  https://t.co/HnkhzNZhJu	4
"Reportage à suivre à la 3 ème minute du reportage sur la vaccination dans le Pays de Gex.

https://t.co/UXPKWQH8kN https://t.co/X80c8oPhMe"	3
Confiner de nouveau  n'est acceptable que si tout les moyens sont donnés à la campagne de vaccination. Encore faudrait-il avoir les doses promises .... @parti_lef @fm_lambert	1
"Je ne bicraverai plus jeune ! 😂😂
#vaccination Nothing is real and sonic Le Kilo En Trop, présenté par! — https://t.co/wP6hN0bvFc"	3
Pas de retard dans la campagne de vaccination française, assure Pannier-Runacher https://t.co/4EjASD0dBb	3
Aurélien Rousseau: Nous voulons un centre de vaccination à Fontenay ! - Signez la pétition ! https://t.co/CXUdfpIEFx via @ChangeFrance	1
"VIDÉO - Philippe Brassac (Crédit Agricole) se dit ""optimiste pour l’économie en 2021"" - 18/01 https://t.co/WxMytsgyE5 via @bfmbusiness"	4
"Vaccination pour les personnes de plus de 75 ans, ne résidant pas en Ehpad : ""À #Lorient, ce top départ a viré à la pagaille à cause des plus de deux heures de retard, des personnes âgées entassées et d’un centre pas adapté.""
https://t.co/CyToXNwnWy"	1
La préfecture des Côtes-d'Armor pose comme préalable à la couverture d'une simple visite du centre de vaccination de Lannion l'impossibilité d'interviewer les personnes présentes... en dehors de la délégation. Le contrôle des micros, stylos et caméras des journalistes s'étend. https://t.co/Xu4NLgTFxH	3
"Santé et sécurité au travail : 
🔹 GEPI 
👉 webconférence du 22 Janvier 
👉 Vaccination, tests, salariés vulnérables... Quelles sont les obligations de l’employeur ?
👉 L’employeur ne peut donc imposer la vaccination contre la Covid-19 à ses salariés ? https://t.co/iRTSJ0y92P"	3
Vaccination certificate 'is a medical requirement', says Von der Leyen https://t.co/qkkV1QTwwO	3
"""Sanofi a annoncé aux syndicats que 400 postes dévolus à la recherche pharmaceutique""

Pour un laboratoire comme Sanofi, déjà à la traîne sur le terrain de la vaccination au CoVid, cette décision semble tout à fait opportune. 

https://t.co/9XiWpA9xL5"	3
"Ailleurs on mise sur l'information, convaincre plutôt que de contraindre et l'efficacité.

https://t.co/ST5Zh6acDZ"	4
"La Commission européenne se dit favorable à un ""certificat de vaccination"" européen https://t.co/1sLi5n7LcT"	3
Merci @GuillaumeRozier pour la carte interactive des centres de vaccination avec les coordonnées!  Pratique et fiable!	1
Morbihan. Les centres de vaccination de Vannes et Ploërmel ouvrent lundi aux plus de 75 ans #Vannes #Coronavirus https://t.co/QMyQisZ3ZN via @ouestfrance	1
"https://t.co/sBxCo0eDMD nous montre une carte cliquable des centres de vaccination. Et y'en a partout c'est trop bien !!! 😁

...

Sauf que la carte est juste un jpg... 

Ils nous teasent c'est tout ! 🤣 https://t.co/mB2ZBMHIgM"	1
"#direct Nouvelle participation à l'émission Duo Pol sur @ClaMariaTV1 ce samedi 16/01 18h en compagnie de @LoicMartol. Au programme : crise sanitaire, vaccination, économie, environnement. 
🧑🏻‍💻 https://t.co/T2PygslbNq"	3
Covid-19 : après la polémique, le gouvernement publie les chiffres de la vaccination en France https://t.co/iBmxlX1Sr9 #opendata	1
De la grippe A au Covid, Copé a changé d'avis sur l'exemplarité de la vaccination des élus https://t.co/nBwK9GTo8z Je retourne ma veste ...la mémoire courte!	3
Vaccination du personnel de l’éducation au printemps: enfin, le gouvernement nous écoute et admet que le personnel de soutien scolaire est essentiel. @jfrobergeQc reste à corriger la situation et à instaurer une prime rétroactive à tous les travailleurs des SDGU	1
le ft que l’exécutif fasse appel à un cabinet de conseil étranger pour gérer la vaccination.. enfin bref	4
"On peut tous faire quelque chose contre le virus.
FMad est fière de lancer dans le Figaro de ce jour une première campagne sur la vaccination anti-covid. Parce que nous avons besoin de convaincre urgemment nos concitoyens.
#vaincrelecovid #vaccination #FMad #santé https://t.co/4CEWe8HpVO"	1
"La covid 23! Je m'en fais pas on va y venir.
Des bracelet jaune canari pour les immunisés, un carnet de vaccination. 
Ce film est visionnaire ! https://t.co/kIF7Y4F8DJ https://t.co/F8btrc4hKE"	2
Mais que fait donc manu #Macron ?  Campagne de vaccination: l’histoire d’un naufrage via @Mediapart https://t.co/03o2cL1uWv	3
Lundi dernier j'ai participé à la vaccination des professionnels de santé de plus de 50 ans. Soyons citoyens. Préparez vous à y aller quand vous le pourrez	1
#COVID19 #vaccination tout se passe devant le grand écran et qui finit par être réel !!!! https://t.co/YExdY3lXTW	3
"Killian, 2067.
Prochain sur la liste vaccination Covid. #memercredi https://t.co/gBoG5IzpQt"	1
"Pour Bertrand, Macron a commis ""une faute gravissime"" avec sa stratégie de vaccination https://t.co/xUTGkz4HZB"	3
DRILON WANTS SENATE PROBE ON PSG COVID-19 VACCINATION https://t.co/cCUgIErroP	4
#SVQ Daniel Paré (MBA 2007; CDCYCL 2007) qui est PDG du Centre intégré de santé et de services sociaux (CISSS) de la région Chaudière-Appalaches, est le nouveau directeur de la campagne de vaccination contre la COVID-19 au Québec.  https://t.co/Jl93xWtpsr	3
"Cette organisation concernant la vaccination est tellement nulle que je me surprends complotiste .. Mais je me souviens de la citation de Michel Rocard ""Toujours préférer l'hypothèse de la connerie à celle du complot. La connerie est courante. Le complot exige un esprit rare. """	1
"Pour ne pas envisager la vaccination immédiate des soignants @olivierveran est probablement un neurologue qui n'a jamais vu beaucoup de patient...mais sûrement incompetent
Et @EmmanuelMacron à certainement perdu un électeur..."	1
@gouvernementFR @Interieur_Gouv @MinSoliSante Pourquoi ne pas permettre aux personnes qui veulent être vaccinées contre Covid de s’inscrire sur une liste ? Il faut simplifier les processus du programme de vaccination pour être efficace	1
#COVID19france @EmmanuelMacron @JeanCASTEX j’habite en Allemagne, les centres de vaccination sont préparés depuis novembre. L’anticipation par définition ça se prépare AVANT. Je vous défend depuis mars mais là franchement je ne peux que voir un amateurisme indigne d’hommes d’état	1
Une lenteur à exécuter un plan de #vaccination qui aurait déjà du être au point il y a déjà plusieurs semaines... Halte à la masturbation intellectuelle et place à l'action	1
"Bonne nouvelle !! 😃

 #polqc #covid19Qc #vaccination  https://t.co/WqnQMjihX4"	1
@drjportiz se féliciter de la  création d’un n’ième groupe citoyen au mépris de la représentation nationale et des corps intermédiaires n’est pas une bonne idée pour un responsable syndical ! #vaccination	1
"Tout le monde gueule car la vaccination ne va pas assez vite en France mais personne ne veut se faire vacciner 🤪
Comme les masques quoi...
Vous êtes sérieusement soûlant 🙄 #Covid_19 #vaccination"	1
"Je ne peux que partager le constat et la métaphore utilisée!
Le raisonnement homéopathique est en train de gangrener la France ! Quand allons-nous véritablement mettre un coup de turbo à la #vaccination contre la #COVID19 et utiliser le réseau libéral qui a fait ses preuves ?? https://t.co/7WPdRaCtSR"	1
Retard de la vaccination contre le Covid-19 : Axel Kahn dresse «l'autopsie d'un désastre» https://t.co/pATZPZT9cx via @Le_Figaro	3
"Nous en faisons le diagnostic depuis plusieurs années et la vérité se fait enfin jour. #ObjectifFrance

Retard dans la vaccination: «On paye un envahissement de la bureaucratie depuis des années au détriment des soins de terrain!»
https://t.co/hTDvBuajAc"	1
Il va falloir que le gouvernement s’engage clairement pour la vaccination .	1
La France c'est le Castres Olympique de la vaccination européenne	4
Bonjour @TwitterFrance, vous pourriez faire quelque chose contre ce tweet mensonger qui sape une confiance déjà bien faible dans la vaccination contre le covid ? Merci. https://t.co/CQa05QbMca	1
Les déplacements autorisés en fonction de la vaccination ? L'édito d'Alexis Poulin https://t.co/IwxpxuypNb	3
"Parfait, moi j'ai hâte de pouvoir être vaccinée. Je gratte des places 🤣
https://t.co/0k1AVtX6vs"	1
"Tests PCR 45 cycles et chiffres gonflés tous faux. Traitement du #ProfesseurRaoult = vies sauvées. Mais interdit. Pour #vaccination ARN criminelle obligatoire. Martyre subit par les victimes dépendant jusqu'à la mort de médicaments. #FrançaisRéveillezVous 
https://t.co/43pNxjZb5l https://t.co/Qajqmp694x"	2
"Avant-hier une proposition de loi sur la vaccination obligatoire avec en cas de refus des sanctions à la limite du supportable et maintenant ça.
Ce qui est bien avec #LAREM c'est cette volonté de se surpasser.
Complètement en roue libre. 
#noway #proselytisme #Christmas2020 https://t.co/x2hM24x23H"	3
Deja Vu: The Swine Flu Vaccination Fraud of 1976 https://t.co/spedV6uFRH via @YouTube	2
Côte d’Ivoire : vaccination contre la COVID19 à partir d’avril 2021 https://t.co/uHWmTXKsEB	3
"Pour inciter les français à accepter la vaccination Covid, @JeanCASTEX devrait s'inspirer de l'histoire de la patate.
➡️ La pénurie plutôt que la disponibilité à outrance.
Ex : mars 2020, les masques étaient plus précieux que le titane. Aujourd'hui, on les jette dans la rue."	1
Drone de vaccination covid19, entrée en service début M3. https://t.co/ehFNDEgUnj	2
#vaccination on va avoir des testicule qui pousserons sur nos joues wola	4
"Selon une étude ""la vaccination Covid-19 détruit définitivement notre système immunitaire""

...let's stay awake...
https://t.co/f3Bnu5qjwa"	2
Covid-19 : Ehpad, plus de 75 ans, comorbités… Les 5 phases préconisées pour la vaccination en France - Le Parisien https://t.co/0E9q1GJhrx	1
Pas de vaccination obligatoire. Eh bien c'est une bien belle connerie #macron20h	1
Pour clore la polémique sur la #vaccination : CHACUN FAIT CE QU'IL VEUT ! Ça suffit les leçons de morale ! Les Français ne sont pas des enfants !	2
Projection de la bande à Cauchemez du 26 avril / projection du 21 mai *sous les mêmes hypothèses* concernant le R_0 et les vaccinations. Ces types enfoncent toutes les bornes du ridicule. https://t.co/9ka3RJwq5q	4
à deux doigts d’appeler au culot les centres de vaccinations les plus proches pour demander une dose	1
Au lieu de se réjouir qu’il y ait plus de possibilité de vaccinations, #AnneHidalgo balance par jalousie. Que c’est moche. https://t.co/EQ19haFHXB	1
"Donc à Nice, on ""joue"" avec le #COVID19 en essayant de battre le record du nombre de vaccinations en France !
Juste histoire de se montrer à la télé et blablabla... 
Faites-le mais chut !
#Pathetique #Lamentable 
#BFMTV #Estrosi 🤦"	3
"📺 🎙 @vpecresse 
➡️« Il faut augmenter le nombre de vaccinations en fonction du nombre d’hospitalisés par département» 
➡️« Il faut prendre des mesures proportionnées et éviter de recourir à un confinement dur »
#AvecPecresse #legrandjury #SoyonsLibres #@RepIDF"	1
Combien de personnes sont vaccinées contre la #Covid19 en Belgique? @sciensano propose désormais un tableau de bord quotidien du nombre de #vaccinations #covid19 enregistrées dans notre pays. #opendata https://t.co/6qgBHwkqfz	3
Natalie, 98 ans, se fait vacciner aujourd’hui : « j’ai peur ». Les médecins rassurent #COVID19 #vaccinations https://t.co/bCNOSoOL9a	1
Biden président se sera toujours plus de confinements et de vaccinations, la destruction des petits commerces, la destructions des valeurs chrétiennes, la vente des USA au Parti communiste Chinois, les pleins pouvoirs aux lobbys et à Big Tech...	4
Les vaccinations ont commencé au Foyer Notre-Dame de la paix à Audregnies https://t.co/ReE2XrmX7w	1
"Mauricette, veux-tu m'épouser ?
- T'es vacciné ?
- Je suis majeur, ça suffit pas ?
- Et ben, non !
#vaccinations"	1
Le seul pays qui se foire sur les vaccinations fallait que ce soit celui où je vis sah j’en peux plus de cette Gaulle	1
"#Burundi Lancement ce mardi de la semaine mère_enfant par le ministre de @mspls_bdi.
Les cérémonies ont débuté au Cds #Cankuzo où après la coupure du ruban symbolique @dr_thaddee a lui même donné les vaccinations contre la rougeole en plus de l'administration de vitamine A.1/2 https://t.co/tWJtCMRnvi"	4
Merci @ViteMaDose_off je me suis fait 💉 vacciné 💉grâce à chronodoses!!	1
N'hésitez pas à vous faire vacciner : https://t.co/2Gzsa5WjJz	1
"@GuillaumeRozier @ViteMaDose_off 
Déjà 1 ÉNORME BRAVO pour le site et l'appli 👏 !!
J'ai juste 1 souci avec le site et l'appli, qd je fais 1 recherche pour le département (54 ds mon cas) j'ai 36x le même résultat et pas forcement le + près. J'ai raté quelque-chose ? https://t.co/5kBZZauYTf"	1
@ViteMaDose_off puisque astrazeneca n’est pas disponible aux moins de 55 ans, avez vous songé à mettre un filtre dans ViteMaDose pour ne proposer que les créneaux qui correspondent à son âge?	1
Doses dispo demain en région parisienne #vitemadose https://t.co/AfgA638Ha2	1
"♾Un très bel exemple de partenariat public privé autour de l'#opendata. ⏩#opensource #innovation #legaltech
https://t.co/r915wMEs6r"	3
Pour ceux qui cherche à ce faire vacciner utilisez l’application @ViteMaDose_off  pratique et rapide pour voir si c’est dispo à côté de chez vous #lesjeunesveulentlevaccin	1
